====PARAMETER====
Number_of_Units = 15
Number_of_Offspring = 100
Max_Iteration = 100
Crossover_Probability = 0.9
Mutation_Rate = 0.002
Mutation_Step = 1
====INFO====
Iteration; Highest Performance; Vector with Highest Performance; Performance List
====OUTPUT====
0,10.8046,8 13 14 15 9 7 12 2 6 7 6 13 4 5 16 10 0 11 4 6 16 8 1 5 0 13 3 15 12 10 4 ,-46699.9 -49004.2 0.801618 -46698.8 -48834.9 -48920.2 -48734.7 -2298.55 -49008.1 -48919.6 -49001.3 -46786.6 4.44843 -44573.5 -49007.6 -48831.3 -48747.4 -617.832 -84.1178 2.43574 -49018.5 -82.6139 -48919.7 -2210.85 -80.2362 -49024.3 -46785.9 4.20872 -49005 -79.0337 -46612.1 -48647.4 -49004 -49010.6 -49001.9 -2383.25 1.20513 -87.2034 -155.72 3.60858 -48843.3 -48924.1 6.32807 4.21607 -48452.8 -2480.38 -46701 -162.671 -49005.4 1.2267 -48918.9 -46712.8 -49002.2 -49003 -341.801 -48744.8 -49003.5 -48920.5 -160.412 -79.3624 -82.0543 -77.3852 -48911.5 -2213.14 -89.7999 6.4538 -49003.3 -49003.7 -49003.4 -48832.3 -2213.83 9.65561 -48998.5 5.9864 -85.0911 10.8046 -48912.3 -2469.34 -49002.1 -46613.2 2.63777 -44748.8 -44398 -46323.3 -144.595 3.65958 9.03772 -49003.3 -49006.4 -46614 -49003.6 -48918 -49004.9 -81.8543 -48919.4 -2571.01 -49000.4 -73.7378 2.54493 -48924.4 
1,10.8052,8 13 14 15 9 7 12 2 6 7 6 13 4 5 16 10 0 11 4 6 16 8 1 5 0 13 3 15 12 10 4 ,10.8046 -79.6616 -46786.6 -155.711 -2299.61 -2570.35 6.45444 10.8052 -48641 3.06719 -155.711 -48918.4 4.4485 -46883.2 -2646.92 -81.8541 0.801626 -2213.14 -80.2358 -172.576 3.02353 -81.4216 -2300.61 -49014.3 -46785.9 -80.2358 3.70275 -49008.1 -2383.11 -49018.5 4.4485 7.45728 -155.993 -155.711 -49003.5 -82.6135 -162.67 9.65732 4.58895 -82.1299 5.96669 -48834.9 -173.276 -79.9017 3.75542 -44400.9 -49015.2 -2383.25 -2388.23 -46523.2 -341.791 -49004.9 -49003.3 -177.049 -78.9954 -49018.5 -48918.1 -48911.4 1.22677 2.63791 0.801626 -48922.1 -49002.8 0.801626 -79.809 -2570.99 -46701 -350.092 -44486 10.8052 5.07919 1.22677 -46699.9 -85.0911 -85.0911 -341.791 -46521.6 -49001.6 -49000.7 -3.51957 -46614 -333.214 2.61418 -48918 -162.67 4.21608 -83.6898 6.32834 -48918 -48925.3 -48920.5 -87.2033 -48452.8 -79.3621 -85.8803 -2213.82 -44398 -44485.9 -87.2033 -44573.5 
2,18.1109,8 13 14 15 9 7 12 2 6 7 6 13 4 5 16 10 0 11 4 6 16 8 1 5 0 13 3 15 12 2 8 ,10.8052 -267.166 1.66087 18.1109 -79.6616 -153.158 -2562.85 -82.1539 6.8502 8.4974 -155.711 -155.711 -342.888 -2572.43 3.43849 -2569.39 2.21681 -2204.83 -70.2278 -79.809 -44398 -48551 0.801626 -48920.4 -44485.9 -341.791 -4512.43 -172.576 -80.2358 -2213.82 -155.711 -80.2358 8.40301 -427.788 3.42698 4.43962 -157.013 -77.975 -46700.8 -155.711 -85.8803 3.21759 3.67501 2.80746 -78.2218 -87.2033 -46699.9 7.45728 -2300.61 6.32834 3.70275 -44398 -2302.04 0.740164 3.06719 -79.9843 -2570.99 4.4485 10.8052 -2299.61 -177.049 -2567.23 -85.0911 -2210.72 -49014.4 -46694.7 -49018.5 10.8052 -46700.2 -156.333 -80.2366 -70.2441 4.79952 4.01771 0.449485 -81.1494 -3.51957 -341.791 5.51323 8.11123 -79.3621 -48922.1 -155.711 -48912.4 -48917.1 -46700 -175.651 -2567.08 -2205.78 -341.791 -44400.9 -78.6119 -155.711 -155.711 -82.5156 4.58895 9.65732 -83.7365 -2291.54 -167.287 
3,18.1109,8 13 14 15 9 7 12 2 6 7 6 13 4 5 16 10 0 11 4 6 16 8 1 5 0 13 3 15 12 2 8 ,18.1109 3.43849 -46614 -155.711 -155.711 -155.711 -155.711 0.801626 -81.1433 4.89311 -154.136 -2393.58 -155.711 -2202.86 -79.8845 -2204.83 6.10807 -2299.61 -46700.2 3.67501 -156.333 -44400.9 18.1109 -155.711 -342.888 -2386.39 -4512.43 1.66087 -341.791 -172.576 -2562.85 -155.711 -2567.08 4.4485 8.11123 -79.3621 1.83298 -162.67 -428.446 -46527.1 -78.1753 -46700 -2302.04 -79.6616 4.46084 -155.711 -153.158 -162.67 0.984624 5.47798 4.13299 3.57695 0.560868 -148.228 -79.9843 -157.314 -70.2441 -3.51957 -155.711 -46702.9 -81.1494 2.3331 -80.2358 -2397.78 -2472.04 -2569.39 -79.3621 4.43962 0.740164 -4693.1 0.645999 -2477.51 4.01771 -261.479 -262.415 -2383.38 -164.953 -82.1539 -80.4903 -353.47 9.65732 3.43962 -2297.88 -75.3428 -48912.4 3.42698 -79.9312 -4517.46 -2116.85 -85.8803 -2569.39 -153.158 -244.254 1.43986 -70.2278 3.43849 -164.907 -4783.65 -83.7365 -46700.8 
4,18.1109,8 13 14 15 9 7 12 2 6 7 6 13 4 5 16 10 0 11 4 6 16 8 1 5 0 13 3 15 12 2 8 ,18.1109 -2297.06 -157.013 -75.7305 -155.711 -155.711 -155.711 -4869.69 -78.339 -2298.83 -46527.1 -3.51957 -66.1753 -2472.04 -2754.9 -83.8525 0.740164 -81.1494 -156.333 -155.711 1.83298 -172.576 -2391.25 -87.6113 -2299.53 -2203.9 -75.1274 -46701.3 4.40347 -2658.34 4.63099 -2397.78 -2202.86 4.4485 -46700 -2572.01 -70.2278 5.06607 -85.666 -2303.83 5.82848 -46616.7 -148.228 -155.711 -4690.19 -2479.83 -4518.17 -83.7365 18.1109 0.457167 -155.711 -155.711 -81.1433 -71.9056 3.55204 -261.479 -77.7581 -70.2278 -2575 -353.47 -2376.74 -46527.2 -428.446 -156.333 -4694.46 -356.279 -80.9737 -155.711 1.44803 -3.51957 -157.314 -153.158 -155.711 -80.4903 -83.7321 -2271.14 -79.3621 -155.711 -2480.22 -67.0858 -341.174 -170.51 1.35318 4.13879 -68.3815 -2575 -164.907 1.66087 -46701.2 3.396 -77.2656 -158.921 -2302.04 -44400.9 3.63155 -2300.72 -75.7384 7.75435 -4512.43 -46527.1 
5,18.1109,8 13 14 15 9 7 12 2 6 7 6 13 4 5 16 10 0 11 4 6 16 8 1 5 0 13 3 15 12 2 8 ,18.1109 -2383.38 -75.3428 -155.711 -71.9056 -170.163 -163.998 4.4485 14.0129 -2121.75 -2567.23 -252.524 -156.333 -77.2656 -2480.72 -153.158 -87.0722 7.77228 -155.711 -155.711 -155.711 -71.9056 6.54362 2.51332 -2384.44 4.96514 -46526.6 -78.339 -163.224 -354.76 -7073.59 -87.2824 -83.1319 -70.2278 -155.711 -334.584 -83.799 -6907.67 -46438.4 -2391.25 -83.7321 3.7745 -157.21 -260.241 -352.884 4.40347 -4690.19 18.1109 -156 -66.7495 -2299.7 -2381.06 -2380.02 7.75435 -158.921 -157.013 -153.158 -72.9214 -48914.5 -2566.34 -78.8067 5.01924 -172.576 -356.279 -151.418 -2572.88 -155.711 -354.433 -83.7365 3.3592 -155.711 -155.711 -155.711 -155.711 -155.711 -2206.73 -170.51 1.44803 -353.852 6.15693 -81.0081 -163.224 -2574.35 10.4097 -2573.18 -153.158 -2293.22 -82.0537 -156.333 -75.1274 -81.0036 -155.711 -46616.7 -75.6965 -2300.31 8.39414 -2.1772 -261.479 -2297.06 -85.666 
6,18.1109,8 13 14 15 9 7 12 2 6 7 6 13 4 5 16 10 0 11 4 6 16 8 1 5 0 13 3 15 12 2 8 ,18.1109 3.20187 -2381.05 -70.2441 -70.2278 -252.524 -80.3343 1.83271 -156.333 2.31188 -2575 -160.682 -66.7495 -6907.67 -2205.5 -2378.15 -156.856 -2646.23 -354.433 -71.9056 6.58474 -155.711 -71.9056 -87.0722 -161.219 -79.0084 -155.711 -71.9056 -2299.7 -153.158 -81.0081 -334.584 -156.856 -2379.07 -153.158 -2472.72 -261.479 -155.711 -156.691 -155.711 -72.9214 -85.666 -77.2855 -81.0036 6.15693 -151.432 -2474.15 -592.814 -4782.79 9.8345 -252.524 -151.418 -156 -155.711 -2575 -79.0084 -155.711 -71.9056 -83.799 -157.21 -350.606 -61.4175 -79.0084 -2472.24 -156.333 0.528011 -172.806 -81.7475 -70.2278 -155.711 -157.976 2.97263 -347.997 -2842.96 -173.491 -2379.07 -156.856 -159.289 9.07504 -82.0853 -2206.73 -82.0537 -76.0247 -2208.08 5.01924 -80.3343 -148.228 -155.711 -69.1873 -86.3628 -70.2441 -2383.38 -2386.62 -2378.33 4.21647 -155.711 -156.333 -2295.04 14.0129 -352.884 
7,18.1109,8 13 14 15 9 7 12 2 6 7 6 13 4 5 16 10 0 11 4 6 16 8 1 5 0 13 3 15 12 2 8 ,18.1109 -152.999 -155.711 -155.711 18.1109 8.41347 -66.7495 -250.498 -78.0644 -71.9056 -80.3343 -2223.66 -73.1394 -155.711 -61.4175 -155.711 -148.228 -151.425 -71.5091 3.8524 -163.115 -2381.9 -159.289 -2472.24 -155.711 -160.946 -70.2278 1.92756 -155.711 -2379.07 -156 -149.271 -155.711 -156.856 -70.4884 -70.2441 -161.219 -71.9056 -71.9056 -155.711 -82.0537 9.61907 -148.228 -70.8955 -82.0853 13.8864 -2842.96 -155.711 -159.908 -70.2441 -2381.98 -71.9056 -157.013 -2383.38 -155.796 -70.3065 -155.711 -74.5982 -156.691 -66.7495 -354.433 -151.432 -71.9056 -70.2278 -152.553 -2380.02 -2205.5 -155.711 -2575 -155.711 -156 -156.333 -2376.3 2.89429 -77.1861 -2384.06 -2572.01 -163.224 -2842.97 -2206.73 -157.976 -354.15 -71.9056 -155.711 -350.606 3.20187 -155.711 -70.2278 -80.3343 -155.711 -69.1104 -155.711 9.07504 18.1109 -152.106 -71.2056 -151.027 -151.418 -70.2278 -156.333 
8,18.1109,8 13 14 15 9 7 12 2 6 7 6 13 4 5 16 10 0 11 4 6 16 8 1 5 0 13 3 15 12 2 8 ,18.1109 -250.498 -155.711 -151.425 -70.2278 -155.711 -155.711 -156.598 -155.711 -250.498 -152.553 -71.5091 3.8524 -71.9056 -155.711 -2547.29 -155.711 -70.3065 3.20187 -78.0644 -2575 -79.1581 -149.271 -155.711 -157.013 -160.814 -250.498 -70.2441 -157.013 -155.711 -80.3343 -155.796 -70.2278 -2376.3 -71.9056 -151.685 -66.7495 -81.9798 -163.115 -163.224 -166.347 -155.711 -2383.38 -76.1488 -152.846 -250.498 -2380.02 -2376.3 -157.013 -74.6555 -156.756 -156 -71.5091 -155.711 -70.2441 -71.9056 -155.711 -155.711 -2570 -134.962 -72.5916 -66.0779 -70.8955 -155.711 -70.2441 -155.711 -71.9056 14.0129 -247.535 -158.124 -71.5091 -70.2278 11.3293 -71.9056 -163.224 -155.711 11.7237 -67.3977 -70.2441 -74.5982 1.92048 -69.1104 -250.498 -66.7495 -249.883 -163.224 -155.711 3.20187 -70.3772 3.85283 -354.15 -155.711 -250.498 -71.9056 -158.124 -155.711 -68.7338 -70.461 -66.7495 -250.498 
9,18.1109,8 13 14 15 9 7 12 2 6 7 6 13 4 5 16 10 0 11 4 6 16 8 1 5 0 13 3 15 12 2 8 ,18.1109 -80.6956 -66.8216 -70.2441 -163.631 -70.461 -155.711 -71.1804 -155.711 -163.224 -156.756 -155.711 -155.152 -155.711 -2291.11 -154.521 -154.134 -155.711 -256.473 -163.224 -72.5916 -158.124 -254.314 -155.711 -163.224 -71.5091 -79.4884 -154.173 -166.883 -2477.36 -71.9056 -151.685 -71.9056 -71.5091 -250.498 -155.711 -71.9056 -163.224 -155.796 -71.9056 -166.749 -70.4884 -159.289 -257.326 -162.246 3.83784 -154.643 -155.711 -155.711 -155.711 -155.711 -66.7495 -57.7248 -73.291 -71.9056 -71.5091 2.82933 -160.69 -71.9056 -79.2739 -70.461 -71.9056 -78.585 -156 -155.711 -70.2278 -66.7495 -155.711 -67.0858 -155.711 -155.711 -71.9056 -69.1104 -155.711 -161.446 -65.195 -248.828 -155.711 -158.124 -155.711 -78.1565 -151.425 -250.498 -155.711 -64.1084 -73.0378 -155.711 -155.711 -155.711 -155.711 -161.343 -155.711 -155.711 -156.598 -155.711 -250.498 -155.796 -163.224 -71.9056 -70.4713 
