====PARAMETER====
Number_of_Units = 5
Number_of_Offspring = 100
Max_Iteration = 100
Crossover_Probability = 0.9
Mutation_Rate = 0.002
Mutation_Step = 1
====INFO====
Iteration; Highest Performance; Vector with Highest Performance; Performance List
====OUTPUT====
10,21.5948,1 3 1 0 2 0 4 5 0 0 6 ,21.5948 1.66709 2.05122 3.64806 -258.153 -171.229 -83.6141 2.4703 3.5442 2.65959 2.34493 4.79154 1.8008 4.85729 -2385.54 -83.7697 0.477501 10.2136 9.3673 2.10366 3.5442 3.03449 14.5973 3.97942 -2753.36 3.79575 -83.4118 -83.6114 0.477504 -171.229 -83.3378 0.71348 3.62239 -2474.3 -164.402 13.1174 8.29818 -80.4701 2.02998 3.56568 4.79154 3.62239 -76.8726 2.01058 10.2177 -173.71 -170.933 3.26136 -82.2283 -2567.24 4.79154 -82.2283 -173.71 1.35063 -83.6141 0.542106 5.9064 -2212.79 -82.2283 2.04285 0.326653 9.17584 -85.3984 -76.8726 -81.5773 -170.924 0.326653 1.22938 -169.95 2.2673 4.85875 4.63564 -2567.24 5.53808 3.32324 5.42179 5.42179 3.97942 2.9768 5.48807 3.97942 3.97942 0.454216 6.01298 -170.361 3.97942 -76.8726 -173.71 2.10366 -81.5773 -159.391 -83.7282 -83.614 2.12786 -81.7815 3.64806 4.79154 -84.4742 -87.2601 -264.812 
11,21.5948,1 3 1 0 2 0 4 5 0 0 6 ,21.5948 -168.502 4.63564 -84.4742 2.12786 -72.9119 -83.6114 4.79154 1.8008 -170.924 0.326653 3.5442 -2385.54 -83.7697 5.53808 3.54407 -79.9296 3.56568 0.326653 8.29818 3.5442 -258.153 2.10366 -83.6141 2.0121 2.72014 -84.7085 -164.402 0.57531 1.6671 -261.449 2.10365 2.03451 2.2673 2.32249 -82.2283 -83.3378 3.40127 3.33867 -161.956 1.22938 -81.5773 0.477501 4.88093 0.472655 -2477.53 -170.191 -171.229 14.5973 -170.486 10.2177 3.32324 3.32324 2.04285 4.88095 -82.1131 3.5442 0.542106 0.71348 1.65131 3.97942 -82.1481 -171.286 -170.767 2.31373 3.26136 3.56568 -83.6141 -168.478 3.62239 -82.2283 2.01211 -83.9307 0.326653 -84.4742 3.64806 -77.7464 2.04285 2.13037 -173.71 -173.71 3.26136 -82.2283 4.85885 -82.2283 -171.229 -2563.73 -78.7 -82.1488 7.48848 4.5768 5.53808 2.01209 2.10366 -83.6133 -168.478 -168.478 6.15581 4.88095 -83.4118 
12,21.5948,1 3 1 0 2 0 4 5 0 0 6 ,21.5948 2.31373 -168.502 4.88093 -82.2283 4.63564 0.458705 21.5922 -170.767 -171.229 -161.956 2.43862 -83.6133 3.32303 -170.486 2.12786 3.40127 2.04285 -83.6607 -83.7282 3.79575 0.380229 4.45149 4.85898 -252.98 1.22938 3.5442 -83.3378 5.53808 -82.2283 -82.2283 -171.229 -170.486 6.7928 0.326653 -171.229 -82.2283 14.5973 4.85885 1.39779 -83.614 2.04285 3.64806 2.30387 2.12786 -79.6585 3.3232 -170.189 0.393189 -170.486 2.95142 3.31964 2.10366 -77.7464 5.32576 5.39285 0.326653 1.22938 5.42176 0.542106 3.56568 -81.5782 1.73557 1.39779 3.5442 -168.478 -83.6141 -84.7085 -169.153 8.29818 -82.1131 6.15581 -78.9705 -170.927 3.33867 -83.6133 0.477504 3.79577 3.54407 -82.4288 -83.3378 5.53808 -83.6607 0.315359 -171.286 4.63564 2.5969 0.57531 1.59128 2.10366 2.01209 2.32249 -168.478 -82.2283 -82.2283 4.88093 4.79154 3.5442 1.8008 4.79154 
13,21.5948,1 3 1 0 2 0 4 5 0 0 6 ,21.5948 4.45149 9.90231 2.12786 -82.2283 -82.2283 -79.6585 2.10366 -77.7464 3.32324 3.64806 3.33867 -170.486 2.10366 6.14431 2.12786 14.5973 3.3232 7.9476 0.377107 0.365132 0.477501 3.3232 -79.6585 -78.9705 -82.2283 3.5442 -161.956 -170.189 3.5442 -171.229 -173.71 5.53808 -83.6133 7.5147 -82.2283 -83.3143 -83.4118 0.454216 0.477501 -168.502 3.5442 0.380229 3.97942 0.380227 -67.5136 2.04285 3.32303 -81.0879 3.76944 0.326653 4.44916 5.39285 1.39779 5.32576 9.90231 -82.3101 0.326653 1.8008 -170.189 3.5442 -83.6141 5.53808 -161.956 -72.8983 2.10365 2.4703 2.96232 0.477504 1.39779 2.31373 2.30387 -83.6607 2.27893 0.542106 2.43862 0.57531 -170.486 -84.9278 2.12786 2.32249 -168.478 1.73218 3.56568 4.63564 2.05391 0.315359 14.5973 -82.2283 0.326653 -83.6114 0.4578 2.49332 4.77167 2.2673 -82.2283 -2298.08 2.10366 -79.6585 -168.478 
14,21.5948,1 3 1 0 2 0 4 5 0 0 6 ,21.5948 -79.7195 1.65445 2.12786 -342.855 0.38023 5.33926 4.85882 4.88093 13.1174 4.9948 2.12786 -80.6141 3.97437 2.05391 2.2673 3.33867 2.2673 -171.229 -161.956 -2473.36 2.12786 2.27893 14.5973 -83.614 2.12786 -2390.62 3.3232 14.5973 -83.3283 2.6039 2.27893 2.04285 -80.7429 3.56568 2.10366 3.79575 2.10365 2.04285 2.9768 -80.5935 -161.956 4.45149 4.85885 2.2673 -2212.23 -76.8726 4.79154 -74.8021 -173.71 0.380227 1.6703 -83.3262 5.53808 2.31373 0.454216 -79.6585 1.39542 8.33582 2.01209 2.73332 0.326653 2.54981 2.05391 -82.2283 2.30387 -170.486 -79.7195 2.6039 -78.9802 -79.1583 -80.5935 3.33867 7.53178 2.0121 2.01209 2.2673 6.14431 -79.6585 0.326182 4.34775 3.97942 -82.2283 0.380227 -171.574 0.326653 -171.229 3.03455 -83.4118 5.53808 2.04285 3.97942 0.315359 0.393189 5.32576 -83.6114 2.12786 -83.6133 2.12786 1.39779 
15,21.5948,1 3 1 0 2 0 4 5 0 0 6 ,21.5948 -82.2283 -76.8726 4.77167 2.27893 3.54407 1.70206 4.88093 2.73332 2.5969 -85 -82.2283 2.6039 1.65445 2.27893 2.12786 -78.9802 -171.229 2.04285 -79.6585 2.12786 1.66709 0.454216 0.393189 -82.2283 -170.013 -82.2283 14.5973 -83.3283 2.01209 2.12786 3.97942 4.44916 5.32576 3.79575 -83.6114 -171.572 3.56568 2.12786 -76.8726 2.2673 -76.8726 -83.975 5.48807 2.2673 2.12787 2.4703 5.5602 4.85882 2.2673 5.32576 2.04285 0.326653 2.05391 0.38023 -84.956 4.79154 -82.1276 2.2673 4.88093 1.66709 3.97942 -85 -74.8021 -80.5935 7.76857 0.396571 -79.2973 2.12786 2.12786 -79.2973 1.73216 5.32576 7.76857 2.03449 0.326653 4.85898 -170.364 2.2673 -171.229 -76.8726 4.88093 3.03819 0.326653 4.85882 2.10366 2.10366 3.97942 2.9768 -82.2283 -76.8726 5.53808 5.20775 4.93694 4.45149 2.04285 5.33926 2.2673 2.2673 -161.956 
16,21.5948,1 3 1 0 2 0 4 5 0 0 6 ,21.5948 -76.8726 2.12786 3.33867 -170.013 3.97942 14.5973 5.5602 2.12786 2.2673 1.65445 2.27893 2.12786 4.34775 6.91679 5.32576 0.315359 2.12786 -79.2973 3.32303 2.12786 2.9768 0.326653 5.32576 -74.8021 -82.2283 2.01209 3.97942 14.5973 5.53808 3.26136 2.12787 2.27893 4.85882 5.32576 3.56568 2.2673 4.77167 5.32576 -83.975 2.10366 1.7873 4.11742 8.50523 4.88093 2.2673 -80.5935 3.5442 -167.506 2.12786 3.64816 -76.8726 -79.6585 4.59481 5.32576 3.64806 2.04285 4.11742 1.66708 2.03449 2.31373 2.2673 -82.2283 0.38023 4.88093 2.10366 2.05391 -170.486 5.48807 14.5973 1.66709 3.79575 -82.1276 1.65447 2.05391 -76.8726 2.04285 0.326653 5.48807 -82.2283 3.33867 1.7873 3.56568 4.88093 -79.7195 4.45149 4.44916 14.5973 -83.7697 0.477504 2.27893 0.396571 2.03449 2.4703 -76.8726 10.2177 2.2673 4.95441 5.33926 0.326653 
17,21.5948,1 3 1 0 2 0 4 5 0 0 6 ,21.5948 1.7873 2.01209 14.5973 1.66709 -83.975 5.5602 0.477503 -82.2283 14.5973 3.72328 0.315359 2.27893 4.88093 2.12786 4.79154 -77.752 2.12786 2.12786 3.97942 4.85882 3.64806 2.2673 3.97942 -82.2283 3.32299 7.07442 -80.5935 2.0121 3.04923 -79.6585 3.64806 1.35064 4.85875 3.56568 -72.9119 3.97942 1.70206 3.33867 3.56568 4.77167 4.34775 -83.3143 -83.6134 -79.2973 0.326653 21.5922 -81.0879 2.39297 -83.7697 5.90651 1.59424 -171.572 2.5969 3.76944 3.97942 4.88093 0.326653 -79.2973 2.12786 4.85882 3.56568 3.33867 4.45149 2.27893 3.32303 2.2673 7.5147 -83.6133 5.32576 2.27893 3.64806 -81.1938 3.32303 2.32532 2.2673 -76.8726 2.12786 -83.6133 2.12786 5.32576 2.2673 6.91679 14.5973 3.79575 2.10366 5.32576 5.5602 2.12786 2.10366 -170.486 2.04285 3.56568 5.48807 0.380227 -64.0385 4.34775 1.71867 4.88093 4.85875 
18,21.5948,1 3 1 0 2 0 4 5 0 0 6 ,21.5948 -79.6585 3.97942 2.12299 7.5147 0.326653 19.3187 3.64806 4.85875 4.77167 -82.0553 2.12786 -82.2283 3.97942 4.88093 4.44916 -82.2283 -86.3883 4.57679 0.326653 14.5973 4.11742 2.12786 1.59424 21.5922 1.66709 -83.6134 0.393189 2.12299 5.33926 4.88093 5.32576 2.2673 2.12786 2.01058 1.82304 -83.7697 2.12786 2.11686 4.85875 4.34775 0.326653 0.365132 -81.0879 5.32576 -79.7195 1.7873 -82.1276 6.97483 3.33867 2.05269 -83.975 1.63889 2.12786 -72.9012 -79.7195 3.56568 3.04923 2.2673 7.53178 7.76857 2.12786 2.12786 5.90651 2.2673 3.97942 -83.3143 3.79575 5.5602 5.32576 2.2673 2.39297 0.315359 4.85882 19.3187 -170.013 4.85882 1.7873 -79.2973 3.32297 2.12786 3.97942 2.03449 6.91679 4.85875 4.79154 3.32297 3.97942 3.62194 2.57603 3.32303 2.2673 3.01983 5.32576 -82.2283 4.85882 5.5602 -83.6133 -171.572 3.97942 
19,21.5948,1 3 1 0 2 0 4 5 0 0 6 ,21.5948 5.5602 2.2673 -82.2283 3.97942 3.16116 5.42114 2.2673 2.11686 3.56568 2.2673 3.40127 -79.2973 4.79154 5.32576 4.34775 3.97942 2.12786 4.93694 6.46681 4.88093 2.13037 3.01983 2.2673 3.49232 2.49708 4.85882 6.97483 4.88093 5.32576 3.97942 5.32576 3.56568 1.65447 6.75541 3.16116 2.12786 2.14262 4.88093 2.12786 3.56568 3.79577 4.85882 6.91679 4.34775 0.315359 3.01983 -79.2973 -80.8169 3.878 1.57959 -2299.31 3.64806 -80.5146 5.5602 -82.228 19.3187 7.76857 14.5973 -72.9119 4.77167 0.477501 6.75522 6.91679 3.97942 6.91679 3.97942 3.40127 3.26136 2.12786 7.53178 2.12786 2.12786 1.66709 4.79154 3.64816 -79.2973 2.12786 5.32576 5.42136 5.42114 -82.2283 -82.0553 3.97942 -79.2973 3.26145 5.42136 0.365132 -83.975 3.97942 4.85875 2.06441 2.32249 3.64806 -79.2973 2.2673 2.12786 5.32576 3.62194 -79.2973 
